Age,Gender,Education,Religion,Political,Pregnant,Catch_response,FILTER,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12_Catch,Q13,Q14,Q15,Q16_Catch,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Mean_general_ds,Mean_core,Mean_Animal_reminder,Mean_Contamination
26,1,13,0,1,1,1,1,4,1,4,4,2,4,3,3,0,3,1,4,4,3,2,0,3,3,4,3,3,3,1,1,4,3,4,2.565217391,2.909090909,2.375,2
33,1,18,0,2,1,1,1,2,1,2,4,1,1,4,4,3,4,1,4,2,4,2,0,2,0,2,1,3,2,1,2,2,0,4,2.260869565,2.363636364,2.25,2
19,0,12,1,2,1,1,1,0,4,3,3,3,1,4,3,2,0,4,4,4,2,4,0,4,4,4,4,4,1,2,4,3,4,4,3.217391304,3.454545455,3.125,2.75
25,0,17,0,0,1,1,1,4,4,3,4,3,3,4,4,4,3,1,4,0,4,4,0,2,0,4,0,4,3,2,4,1,0,4,2.739130435,2.181818182,3.625,2.5
27,0,15,0,2,1,1,1,1,1,4,4,3,1,1,4,3,4,0,4,4,4,4,0,1,1,4,1,4,4,3,3,4,2,4,2.869565217,3.090909091,2.625,2.75
46,1,12,0,2,1,1,1,1,3,0,0,1,0,4,3,2,2,4,4,4,0,4,0,2,0,3,1,3,2,3,2,2,0,1,2.043478261,2.090909091,2.375,1.25
65,0,12,0,2,1,1,1,3,0,2,1,1,0,1,4,1,1,2,4,4,3,4,0,3,1,3,0,4,4,4,0,3,2,3,2.260869565,2.636363636,2,1.75
26,0,15,2,0,1,1,1,0,3,3,4,0,2,1,3,1,3,3,4,4,3,3,0,2,0,4,2,4,4,0,2,2,3,4,2.47826087,3,2.375,1.25
54,0,12,1,2,1,1,1,0,0,4,4,3,0,4,4,3,0,4,4,4,4,4,0,2,1,2,2,4,4,4,3,3,3,4,2.913043478,3.181818182,2.5,3
33,0,17,0,2,1,1,1,0,0,3,4,0,4,4,4,3,2,2,4,4,4,4,0,4,3,4,0,4,2,1,2,4,1,4,2.782608696,2.909090909,2.625,2.75
20,0,12,1,0,1,1,1,2,4,3,4,1,2,4,3,2,2,1,4,4,4,1,0,2,1,3,0,4,4,3,4,3,0,1,2.695652174,2.272727273,3.375,2.5
23,0,12,0,0,1,1,1,2,3,1,4,2,4,4,2,3,0,3,4,4,4,4,0,3,0,1,1,3,2,2,3,3,0,4,2.47826087,2.545454545,2.5,2.25
52,0,15,0,2,1,1,1,0,0,2,4,0,3,3,2,2,1,4,4,2,1,2,0,2,2,2,3,2,2,0,2,2,0,2,2.043478261,2.272727273,1.75,2
34,0,15,0,1,1,1,1,1,4,4,2,2,3,4,4,3,3,4,4,4,4,4,0,2,1,4,1,4,3,2,4,2,2,4,3.043478261,3.090909091,3.5,2
23,1,15,1,0,1,1,1,0,0,0,1,4,2,0,0,1,0,3,4,0,2,4,0,2,2,4,4,4,4,4,4,4,4,4,2.347826087,2.545454545,2.25,2
49,1,25,2,1,1,1,1,3,0,0,0,0,3,4,4,2,3,0,4,2,0,2,0,1,1,2,0,3,0,2,0,0,0,2,1.260869565,1.181818182,1.375,1.25
68,1,19,0,2,1,1,1,3.5,2,2,1,0,4,1,2,1,4,2,4,2,0,2,0,2,1,2,1,3,2,1,0,3,0,1,1.434782609,1.818181818,1.125,1
21,0,,2,0,1,1,0,0,3,1,3,2,3,4,3,2,1,3,4,4,4,2,0,2,1,4,3,4,4,2,4,4,4,2,,,,
18,0,12,0,0,1,1,1,0,3,3,2,2,0,4,3,1,0,3,4,4,3,4,0,3,0,3,3,4,4,3,4,3,3,4,2.739130435,3.090909091,2.875,1.5
29,0,15,0,2,1,1,1,4,0,0,3,0,3,1,3,2,3,2,4,0,3,2,0,1,0,3,2,3,4,1,0,4,3,4,1.826086957,2.181818182,1.5,1.5
26,0,15,0,1,1,1,1,0,2,3,3,2,3,4,2,2,3,1,4,4,4,1,0,1,0,2,1,4,0,1,3,1,1,2,2.043478261,1.636363636,2.875,1.5
30,1,15,0,2,1,1,1,3,2,2,1,2,1,4,4,2,2,1,4,3,4,2,0,1,1,2,1,3,1,1,3,0,0,1,2.086956522,1.818181818,2.875,1.25
24,0,12,0,1,1,1,1,2,1,1,4,1,2,4,1,4,0,3,4,2,4,4,0,4,2,3,2,4,4,2,4,4,2,4,2.826086957,2.909090909,2.625,3
62,1,12,0,1,1,1,1,3,4,3,2,0,1,4,3,4,4,0,4,4,4,1,0,3,1,4,0,4,4,4,4,2,0,3,2.739130435,2.454545455,3.125,2.75
20,1,12,2,0,1,1,1,0,1,1,0,0,2,3,1,2,3,0,4,0,0,3,0,2,1,3,2,2,0,1,2,2,2,2,1.434782609,1.454545455,1.625,1
26,1,12,1,0,1,1,1,0,1,3,1,3,2,4,3,3,4,4,4,4,4,1,0,1,0,3,0,3,4,2,3,2,2,2,2.391304348,2.454545455,2.75,1.5
31,0,15,2,0,1,1,1,0,4,4,4,3,1,4,4,1,0,4,4,4,3,3,0,4,2,4,0,4,4,4,3,4,3,3,3.217391304,3.454545455,3.125,2.75
60,0,15,0,2,1,1,1,1,4,4,3,4,1,4,2,4,2,2,4,4,4,1,0,3,4,3,2,2,4,2,2,3,0,2,3.043478261,2.818181818,3.25,3.25
35,1,15,1,1,1,1,1,3,3,3,3,2,4,3,3,3,3,1,4,4,3,3,1,1,1,4,2,3,2,1,4,2,1,3,2.47826087,2.272727273,3,2
27,1,16,0,2,1,1,1,3,0,3,4,2,0,4,4,4,3,3,4,2,4,4,0,4,1,4,3,3,2,1,1,3,1,2,2.608695652,2.727272727,2.5,2.5
32,0,15,0,2,1,1,1,0,4,4,0,0,0,4,4,0,3,0,4,4,2,2,0,2,0,4,1,4,2,1,1,0,0,1,1.826086957,1.818181818,2.625,0.25
19,0,12,2,0,1,1,1,0,2,1,1,1,0,4,2,2,3,2,4,1,3,3,0,3,1,4,2,3,2,2,4,2,3,3,2.173913043,1.909090909,2.875,1.5
29,0,15,0,1,1,1,1,3,4,3,1,3,2,4,4,3,0,0,4,4,4,4,0,1,0,4,2,4,4,0,4,3,2,3,2.695652174,2.818181818,3.375,1
23,1,12,2,0,1,1,1,3,4,4,3,0,3,3,1,2,3,2,4,1,3,1,0,1,0,3,2,4,3,2,0,3,0,5,2.217391304,2.272727273,2.375,1.75
24,1,12,2,1,1,1,0,0,2,2,0,2,2,4,3,2,2,0,4,2,0,2,0,1,1,4,1,4,2,2,2,3,,2,,,,
21,0,14,2,0,1,1,1,0,0,1,4,2,0,4,4,2,0,1,4,4,3,4,0,3,0,4,4,4,4,3,4,2,2,4,2.652173913,2.818181818,2.625,2.25
23,0,,0,0,1,1,0,0,3,3,4,1,0,4,2,3,0,4,4,4,4,3,0,3,0,4,3,4,1,1,4,4,4,4,,,,
38,1,16,0,1,1,1,1,2,3,2,1,0,1,3,0,0,4,0,4,0,3,2,0,2,0,1,1,2,1,2,1,1,2,1,1.347826087,1.272727273,1.75,0.75
46,1,32,,1,1,1,0,4,3,3,4,1,3,2,3,3,2,3,4,1,0,1,0,2,2,1,3,4,3,4,1,1,1,4,,,,
43,0,15,0,1,1,1,1,0,3,3,3,2,2,4,3,3,3,3,4,2,1,2,0,2,0,2,3,4,4,4,4,4,0,3,2.782608696,2.909090909,2.75,2.5
29,1,12,0,2,1,1,1,3,1,3,4,2,3,4,2,3,0,3,4,4,3,3,0,3,1,4,2,3,2,2,1,1,0,1,2.347826087,2.363636364,2.25,2.5
30,0,15,0,2,1,1,1,1,1,3,2,0,4,4,4,4,0,4,4,4,4,3,0,3,0,3,3,4,2,4,1,4,3,4,2.695652174,3.181818182,2.125,2.5
27,1,12,1,0,1,1,1,0,1,1,0,4,0,4,0,0,2,0,4,4,2,1,0,0,0,1,0,2,4,0,2,2,0,2,1.434782609,1.272727273,2.375,0
30,1,16,0,2,1,1,1,0,4,2,2,0,1,2,0,0,0,4,4,4,2,0,0,2,1,0,2,4,0,1,4,2,1,2,1.826086957,2,2,1
34,0,19,0,2,1,1,1,3,4,2,4,0,1,4,1,1,4,4,4,2,2,3,0,3,0,4,1,4,1,2,1,2,2,3,2.304347826,2.363636364,2.5,1.75
32,1,16,1,1,1,1,1,0,1,1,4,1,1,1,4,4,2,0,4,4,3,4,0,3,2,4,3,4,3,3,4,3,0,2,2.826086957,2.818181818,2.625,3.25
45,0,12,0,2,1,1,1,3,4,2,4,2,2,4,3,3,1,2,4,4,4,4,0,1,3,4,4,4,4,3,4,3,2,4,3.347826087,3.090909091,3.75,3.25
22,0,11,0,0,1,1,1,0,0,0,1,0,1,4,4,3,0,0,4,4,4,4,0,1,0,4,1,4,4,0,1,1,1,4,2.086956522,2.454545455,2.125,1
30,1,13,0,0,1,1,1,3,2,4,4,1,1,4,3,2,0,3,4,4,2,1,0,1,0,3,0,4,1,1,2,3,3,3,2.260869565,2.454545455,2.25,1.75
24,0,14,0,0,1,1,1,1,4,4,4,1,0,4,4,3,4,4,4,2,3,2,0,2,0,4,2,4,4,1,2,2,1,3,2.608695652,2.636363636,2.875,2
18,0,12,0,2,1,1,1,3,0,3,4,4,2,0,0,2,3,2,4,2,3,3,0,4,0,3,2,2,4,2,3,4,3,4,2.434782609,2.818181818,2.125,2
23,1,12,1,1,1,1,1,0,2,1,4,0,2,3,2,4,0,4,4,4,2,4,0,2,2,4,3,4,2,2,4,4,4,4,2.782608696,3,2.375,3
64,1,12,0,2,1,1,1,2,3,4,2,4,0,4,3,3,3,2,4,1,4,4,0,3,1,0,0,4,1,4,4,3,0,1,2.47826087,2,3.125,2.5
28,1,14,0,2,1,1,1,4,4,0,0,1,2,3,2,1,2,1,4,2,3,1,0,1,0,2,4,4,3,4,2,2,0,2,2.086956522,1.909090909,2.75,1.25
24,0,12,0,0,1,1,1,0,3,3,4,0,0,4,3,0,0,3,4,4,4,4,0,1,0,1,1,4,3,2,3,3,3,4,2.347826087,2.636363636,2.375,1.5
25,1,13,2,0,1,1,0,0,3,2,4,2,3,4,2,1,1,0,4,3,0,2,0,1,1,2,0,3,2,1,2,0,,3,,,,
47,0,16,0,1,1,1,1,3,3,3,4,4,4,4,2,3,4,4,4,4,4,3,0,2,0,1,0,2,2,2,0,1,0,2,2.260869565,2.181818182,2.375,2.25
37,0,18,0,1,1,1,1,0,3,3,0,0,0,4,0,3,1,4,4,3,4,3,0,3,0,2,3,2,4,3,3,2,2,3,2.434782609,2.545454545,2.75,1.5
34,1,17,0,0,1,1,1,1,1,3,4,1,4,4,3,3,0,2,4,1,4,2,0,1,1,3,1,4,1,1,3,1,1,4,2.130434783,1.818181818,2.5,2.25
22,1,12,0,2,1,1,1,4,4,3,3,0,1,4,4,0,0,0,4,3,0,1,0,1,0,4,3,4,0,1,0,1,0,1,1.782608696,1.909090909,2,1
59,0,12,1,2,1,1,1,0,4,4,4,0,2,4,4,3,1,4,4,4,4,4,0,2,3,4,4,4,4,4,4,4,0,4,3.608695652,3.727272727,3.5,3.5
44,1,12,0,1,1,1,1,0,1,1,4,0,4,4,0,2,0,3,4,4,4,2,0,1,1,4,1,4,1,4,4,1,0,1,2.086956522,1.454545455,2.625,2.75
29,1,15,1,1,1,1,1,0,4,3,3,1,2,4,3,4,4,2,4,3,3,2,1,2,1,4,2,3,1,2,3,1,1,2,2.47826087,2.181818182,2.875,2.5
20,1,11,1,0,1,1,1,0,3,4,4,0,1,4,4,4,1,0,4,4,4,3,0,3,0,2,3,4,2,0,0,1,0,3,2.608695652,2.818181818,2.625,2
21,0,12,0,1,1,1,1,4,4,3,2,2,1,4,2,2,2,4,4,2,2,2,0,1,0,4,0,4,0,2,1,1,0,1,2.173913043,1.818181818,3,1.5
23,0,12,2,0,1,1,1,3,4,3,4,3,3,4,3,3,3,0,4,4,2,1,1,3,4,4,0,4,1,1,3,1,1,3,2.565217391,1.909090909,3.25,3
25,1,14,2,0,1,1,1,0,3,3,1,0,0,4,2,0,4,0,4,2,0,1,0,1,0,4,2,4,1,0,2,0,2,1,1.391304348,1.181818182,2.25,0.25
19,0,12,2,0,1,1,1,2,4,4,4,3,0,4,4,3,0,4,4,4,4,3,0,3,3,4,4,4,4,2,4,2,4,4,3.260869565,3.272727273,3.375,3
26,0,16,2,0,1,1,1,0,4,1,1,3,4,4,3,4,0,3,4,4,3,3,0,2,1,4,1,4,4,3,4,1,3,3,2.652173913,2.363636364,3.25,2.25
23,0,13.5,0,1,1,1,1,3,3,3,3,2,3,4,4,3,4,4,4,4,4,4,0,4,1,4,0,4,3,2,2,4,2,2,2.913043478,3.090909091,3,2.25
35,1,25,0,0,1,1,1,3,1,0,0,0,1,2,3,1,3,0,4,1,1,1,1,1,0,1,0,2,1,1,0,1,0,1,1.043478261,1.181818182,1.125,0.5
38,1,15,0,0,1,1,0,0,3,2,4,3,2,4,4,4,3,0,4,4,4,4,0,3,1,4,,4,4,1,3,1,1,0,,,,
19.5,0,12,0,1,1,1,1,0,2,2,3,2,4,3,3,0,4,1,4,1,3,3,0,1,1,3,2,4,2,2,3,3,2,4,2.173913043,2.090909091,2.625,1.5
24,0,15,0,2,1,1,1,1,4,4,3,1,1,4,4,0,3,3,4,3,4,4,0,2,0,4,0,4,1,0,3,3,0,2,2.565217391,2.727272727,3.25,0.75
24,0,12,2,1,1,1,1,0,3,3,4,4,2,4,4,4,0,3,4,4,4,2,0,3,2,4,3,4,2,3,4,3,3,3,3.173913043,3,3.375,3.25
26,0,14,1,0,1,1,1,0,1,3,4,3,2,1,3,4,4,0,4,4,4,3,0,4,1,4,4,0,4,4,3,4,2,4,2.869565217,3.272727273,2.125,3.25
17,0,11,0,1,1,1,1,0,4,3,4,1,0,4,4,2,0,4,4,4,4,3,0,4,3,4,3,4,4,3,4,3,4,4,3.173913043,3.272727273,3.125,3
22,1,12,1,0,1,1,1,2,4,3,4,2,2,3,0,1,0,0,4,2,1,3,0,1,0,1,2,4,3,1,2,2,0,0,1.826086957,1.727272727,2.125,1.5
24,1,14,0,2,1,1,1,3,0,0,4,1,2,2,1,4,2,2,4,0,1,1,0,1,0,3,0,2,2,0,0,1,0,0,1.347826087,1,1.5,2
34,1,,0,1,1,1,0,4,0,2,0,0,4,0,0,0,4,0,4,2,0,1,0,1,0,0,1,0,2,4,0,1,0,1,,,,
57,0,15,3,0,1,0,0,3,2,3,4,0,0,4,1,4,0,0,0,0,1,4,0,1,2,3,1,3,3,2,2,1,1,1,,,,
32,1,15,0,1,1,1,1,0,2,3,3,0,1,2,2,4,1,0,4,4,2,3,0,1,1,2,2,3,3,0,2,1,1,2,2.173913043,2.272727273,2.125,2
24,1,12,0,0,1,1,1,0,4,4,1,1,1,2,1,3,0,1,4,4,4,2,0,3,0,2,4,3,4,4,2,4,3,4,2.652173913,3.181818182,2.25,2
18.5,1,12,1,0,1,1,1,0,4,1,0,0,0,4,0,0,0,0,4,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0.652173913,0.454545455,1.25,0
28,0,16,0,2,1,1,1,2,1,3,4,3,3,3,4,3,2,3,4,2,4,1,0,2,2,4,2,4,4,4,4,2,2,2,2.869565217,2.454545455,3.25,3.25
41,0,18,0,2,1,1,1,3,4,4,4,3,2,4,2,3,2,3,4,4,3,3,0,2,0,4,1,4,3,2,1,2,0,3,2.826086957,2.727272727,3.25,2.25
33,1,18,0,1,1,1,1,2,4,3,0,0,2,4,4,2,0,3,4,2,3,2,0,2,1,3,1,4,2,2,4,2,1,3,2.347826087,2.454545455,2.75,1.25
57,1,12,0,2,1,1,1,4,1,4,2,1,0,4,0,1,2,3,4,4,3,2,0,2,1,3,0,2,3,1,2,1,0,1,1.913043478,1.818181818,2.375,1.25
28,0,15,0,2,1,1,1,3,4,4,4,0,0,4,4,1,0,4,4,4,4,4,0,2,0,1,2,4,4,4,1,4,0,4,2.739130435,3.272727273,2.25,2.25
19,0,12,0,0,1,1,1,0,4,4,0,2,0,4,4,0,4,3,4,3,4,4,0,2,2,4,4,4,2,0,4,3,4,4,2.695652174,3,3.375,0.5
42,1,18,0,1,1,1,1,4,1,3,2,0,1,4,1,1,2,2,4,3,3,3,0,1,0,2,2,2,0,1,1,2,0,0,1.782608696,1.909090909,2,1
19,0,12,0,1,1,1,1,1,0,3,4,4,1,3,4,0,1,0,4,0,0,4,0,4,0,4,2,4,4,3,4,4,2,4,2.739130435,3,2.875,1.75
23,1,12,0,0,1,1,1,3,0,4,4,0,0,3,0,0,0,3,4,0,3,3,0,4,0,4,2,3,2,2,0,3,0,0,1.739130435,1.909090909,1.625,1.5
69,1,17,1,2,1,1,1,0,0,0,0,2,3,0,0,0,0,3,4,0,1,4,0,2,3,4,4,3,4,4,4,3,4,2,1.956521739,2.181818182,1.75,1.75
62,1,16,0,2,1,1,1,4,1,4,2,1,2,4,4,2,0,4,4,4,4,4,0,1,0,4,2,2,1,2,1,3,4,3,2.434782609,3,2.125,1.5
32,1,16,2,0,1,1,1,0,4,0,4,0,3,4,4,0,3,2,4,4,2,4,0,1,2,4,1,4,3,2,1,2,2,4,2.434782609,2.454545455,2.625,2
43,1,18,0,0,1,1,1,4,3,3,4,1,0,4,3,3,1,0,4,4,4,4,0,3,1,2,1,4,4,2,3,3,0,1,2.652173913,2.363636364,3.125,2.5
29,1,15,0,1,1,1,1,3,0,4,4,1,3,0,4,3,2,1,4,2,3,2,0,2,2,3,2,2,2,2,3,3,0,3,2.304347826,2.454545455,1.875,2.75
37,1,16,0,2,1,1,1,0,0,0,4,1,1,3,3,2,0,4,4,4,2,3,0,2,1,4,1,3,3,0,1,1,4,1,2.043478261,2.363636364,1.75,1.75
27,0,12,0,1,1,0,0,3,0,0,1,1,4,3,0,2,2,0,1,1,1,1,0,3,0,1,1,2,1,1,0,1,0,1,,,,
37,0,17,0,0,1,1,1,4,4,4,4,3,2,4,4,3,0,4,4,4,4,3,0,2,0,2,1,4,4,2,4,2,0,1,2.869565217,2.909090909,3.125,2.25
24,0,15,0,0,1,1,1,3,4,3,4,0,4,3,2,2,0,1,4,2,3,1,0,1,1,4,1,4,4,1,2,1,0,4,2.130434783,1.909090909,2.5,2
18,0,12,1,1,1,0,0,0,4,4,4,3,,4,4,4,4,4,0,4,4,2,0,4,3,4,2,4,4,4,4,4,4,4,,,,
22,0,12,1,0,1,1,1,0,4,3,4,3,3,1,1,1,4,0,4,4,4,1,0,3,0,1,2,4,4,0,2,4,2,1,2.173913043,2.272727273,2.5,1.25
55,0,11,1,0,1,1,1,0,1,3,4,3,2,3,3,3,2,3,4,4,4,4,0,4,4,4,0,2,4,4,4,4,4,4,3.260869565,3.272727273,3,3.75
19,1,13.5,0,1,1,1,1,0,1,0,4,2,0,4,0,2,4,1,4,4,3,3,0,3,0,4,1,4,0,2,4,3,0,4,2.173913043,1.727272727,2.875,2
31,1,12,0,1,1,1,1,2,0,0,0,1,1,4,1,4,0,1,4,1,3,3,0,0,0,4,2,4,2,3,4,3,3,4,2.086956522,1.909090909,2.5,1.75
40,0,12,1,1,1,1,1,0,4,0,0,0,1,2,3,2,1,0,4,0,2,0,0,1,0,3,0,1,3,1,0,2,1,2,1.47826087,1.363636364,2,0.75
28,1,15,1,1,1,1,1,0,2,4,4,2,1,4,2,1,2,0,4,3,2,2,0,3,1,2,3,3,3,3,1,4,0,4,2.608695652,2.909090909,2.375,2.25
34,0,20,0,0,1,1,1,3,3,3,4,2,2,3,4,3,3,0,4,1,2,2,0,2,0,0,0,0,3,3,2,3,1,2,2.043478261,2.090909091,1.75,2.5
23,0,12,0,1,1,1,1,0,4,4,4,4,2,4,4,2,4,3,4,4,4,4,0,2,1,4,1,4,3,3,4,2,2,3,3.130434783,3,3.625,2.5
34,1,16,0,1,1,1,1,3,1,3,2,0,4,2,2,2,2,0,4,4,2,2,0,2,1,2,3,2,1,2,1,3,0,2,1.869565217,2.090909091,1.625,1.75
21,1,12,0,1,1,1,1,1,3,3,4,3,2,2,4,4,1,3,4,1,3,2,0,1,4,3,4,4,0,2,4,4,4,4,3,2.636363636,3.25,3.5
56,0,14,0,1,1,1,1,3,0,2,2,0,1,1,3,3,1,0,4,0,1,1,0,1,1,1,0,2,0,1,0,1,0,1,1.260869565,1.181818182,1.125,1.75
20,0,12,1,0,1,1,1,3,3,2,3,0,3,4,3,1,3,2,4,4,3,2,0,3,0,4,1,2,4,4,3,3,4,4,2.565217391,2.727272727,2.625,2
47,1,15,0,2,1,1,1,4,1,0,0,0,0,1,1,0,2,0,4,0,1,2,0,1,0,2,1,3,3,1,0,0,0,1,0.913043478,0.818181818,1.375,0.25
56,1,12,0,0,1,1,1,4,0,3,1,0,2,3,0,3,4,3,4,3,0,3,0,3,2,2,2,3,3,3,2,2,2,3,2.086956522,2.545454545,1.375,2.25
34,1,17,0,1,1,1,1,3,1,1,0,0,1,1,3,0,1,1,4,1,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0.956521739,1.181818182,1.125,0
22,0,12,0,0,1,1,1,2,2,3,4,2,3,4,3,3,0,2,4,4,4,3,0,3,1,4,0,4,3,2,4,4,2,4,2.826086957,2.818181818,3,2.5
27.5,0,15,0,0,1,1,1,1,3,4,4,0,4,4,2,1,0,4,4,4,4,3,0,4,1,4,0,3,4,3,2,0,2,4,2.565217391,2.727272727,2.5,2.25
51,1,12,0,2,1,1,1,3,1,3,1,3,2,1,2,3,4,2,4,3,3,2,0,1,1,3,2,2,4,2,1,3,2,2,2.130434783,2.454545455,1.875,1.75
29,0,16,2,0,1,1,0,0,4,3,3,1,1,1,4,1,0,4,4,,4,2,0,1,2,4,2,3,4,4,3,3,3,3,,,,
56,1,12,0,1,1,0,0,0,0,1,4,4,4,4,4,1,4,4,4,4,4,4,,4,3,4,4,4,4,4,4,3,3,4,,,,
40,0,18,0,1,1,1,1,0,1,1,4,0,0,1,2,0,3,2,4,4,2,4,0,3,1,3,2,4,4,4,2,2,2,3,2.217391304,2.454545455,1.875,2.25
21,1,15,0,2,1,1,1,0,4,2,3,1,3,4,4,1,0,1,4,4,3,4,0,2,1,3,3,4,3,1,3,3,0,2,2.52173913,2.727272727,2.75,1.5
27,1,15,1,0,1,1,1,0,3,3,3,4,3,4,3,2,2,2,4,4,3,4,0,3,1,4,2,4,4,3,3,4,2,4,3.130434783,3.181818182,3.5,2.25
27,0,16,1,0,1,1,1,0,4,4,4,3,0,4,4,3,0,4,4,4,4,4,0,4,2,4,4,4,4,4,4,4,0,3,3.434782609,3.545454545,3.375,3.25
19,1,13,1,0,1,1,1,2,3,3,3,3,2,4,3,2,3,3,4,4,3,1,0,3,1,4,1,4,4,2,4,2,0,4,2.869565217,2.818181818,3.375,2
20,1,14,0,1,1,0,0,4,1,3,4,0,3,4,4,3,1,0,4,4,3,1,2,1,2,2,2,4,3,0,3,2,2,2,,,,
58,1,15,0,2,1,1,1,4,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.47826087,0.636363636,0.25,0.5
45,1,15,0,1,1,1,1,3,3,3,4,2,2,4,3,3,4,3,4,3,3,2,0,2,2,2,3,2,3,4,1,3,1,2,2.652173913,2.727272727,2.25,3.25
57,1,15,0,1,1,1,1,3,0,0,4,0,1,3,0,0,3,0,4,0,1,3,0,1,1,1,0,1,0,0,1,2,0,0,1.043478261,0.909090909,1.125,1.25
61,1,15,0,0,1,1,1,4,0,0,3,0,0,3,4,0,0,0,4,3,0,0,1,1,2,1,0,1,2,0,3,2,0,0,1.086956522,1.090909091,1,1.25
19,1,12,2,0,1,1,1,0,4,3,3,2,1,4,4,3,0,1,4,4,4,2,0,2,1,4,1,4,3,0,4,0,4,3,2.608695652,2.454545455,3.25,1.75
26,1,,0,0,1,1,0,4,0,3,0,0,1,1,2,1,3,0,4,1,3,3,0,2,0,3,2,4,2,2,0,3,0,2,,,,
28,0,17,0,0,1,1,1,4,0,3,4,0,2,3,0,1,0,0,4,3,4,1,0,2,0,4,0,4,4,1,1,1,0,1,1.739130435,1.636363636,2,1.5
32,1,13,1,0,1,1,1,0,4,4,4,4,0,4,4,3,0,4,4,4,4,1,0,2,1,4,0,4,1,1,4,4,1,4,2.826086957,2.545454545,3.5,2.25
30,1,15,0,0,1,1,1,1,1,3,0,0,2,1,0,0,2,3,4,1,3,3,0,2,0,2,3,3,4,1,0,3,0,2,1.782608696,2.454545455,1.625,0.25
35,0,12,0,2,1,1,1,4,0,3,4,0,1,0,0,0,4,0,4,4,3,1,0,2,0,1,1,3,3,0,0,4,0,1,1.52173913,2.090909091,1,1
20,1,12,0,0,1,1,1,0,1,4,4,0,0,1,3,0,0,0,4,4,3,3,0,2,0,4,4,4,2,1,0,2,1,4,2,2.545454545,1.625,1.25
35,1,15,1,0,1,1,1,4,0,2,3,0,0,4,3,4,2,0,4,2,3,1,0,4,1,4,2,2,4,4,1,1,0,0,2.086956522,1.727272727,2.125,3
31,1,12,0,0,1,1,1,0,0,3,3,3,2,4,4,3,2,0,4,4,4,3,0,2,2,4,2,4,4,2,1,4,0,4,2.869565217,3,2.875,2.5
35,0,16,0,1,1,1,1,4,3,4,4,0,0,4,1,4,0,3,4,4,4,4,0,1,1,4,1,4,4,1,2,2,0,1,2.434782609,2.272727273,2.625,2.5
28,0,15,0,0,1,1,1,3,4,3,1,1,0,3,3,0,2,1,4,1,0,1,0,2,0,1,1,4,3,0,1,1,0,1,1.52173913,1.545454545,2.125,0.25
37,0,14,0,2,1,1,1,2,2,2,4,2,1,2,3,3,3,4,4,4,4,2,0,2,0,2,0,3,4,2,1,2,1,4,2.52173913,2.818181818,2.25,2.25
38,1,,0,1,1,1,0,1,0,0,3,0,4,0,3,0,1,0,4,4,3,4,0,1,0,1,0,4,2,0,0,2,0,2,,,,
40,0,13,0,1,1,1,1,4,4,4,0,0,0,4,4,4,0,3,4,4,4,3,0,3,2,4,3,4,4,3,4,2,1,3,2.869565217,3,3,2.25
45,1,15,0,1,1,1,1,1,1,3,3,2,2,1,4,3,0,1,4,4,4,4,0,3,1,3,3,4,4,4,1,1,1,3,2.608695652,3,2,2.75
30,1,15,0,1,1,1,1,3,0,3,0,0,2,3,3,3,3,4,4,4,0,4,0,0,0,2,0,3,2,2,0,1,0,1,1.739130435,2.272727273,1.25,1.25
40,1,15,1,0,1,1,1,0,1,0,4,3,2,3,1,0,4,1,4,3,0,4,0,1,1,3,2,4,4,4,4,3,3,2,2.260869565,2.181818182,2.375,2.25
62,0,12,0,1,1,1,1,0,1,0,0,3,3,0,4,2,4,3,4,4,3,2,0,1,3,2,2,3,4,4,1,4,1,2,2.217391304,2.545454545,1.75,2.25
34,0,17,0,2,1,1,1,4,4,1,4,2,1,4,4,2,0,1,4,2,4,3,0,3,2,4,2,4,4,4,4,4,3,3,3,2.818181818,3.25,3
42,1,12,2,0,1,1,1,0,0,3,0,3,2,0,1,1,2,0,4,4,4,4,0,2,3,3,2,4,4,4,3,3,3,3,2.47826087,2.636363636,2.5,2
36,1,12,1,0,1,1,1,0,1,1,4,2,3,4,1,4,4,0,4,4,4,0,0,0,0,4,0,3,1,0,4,0,0,0,1.739130435,0.818181818,2.875,2
25,1,12,0,1,1,1,1,4,1,2,1,0,1,3,4,4,1,1,4,4,1,2,0,1,2,1,0,2,3,0,0,3,0,1,1.913043478,2.272727273,1.5,1.75
30,1,18.5,0,1,1,1,1,0,4,3,3,3,3,4,3,3,0,4,4,3,4,2,0,1,0,2,0,4,3,4,4,2,3,3,2.652173913,2.363636364,3.125,2.5
50,0,15,0,2,1,1,1,0,1,1,4,3,1,4,3,4,2,3,4,3,2,4,0,2,4,4,3,4,2,2,4,2,2,2,2.956521739,2.636363636,3.125,3.5
44,1,15,0,2,1,1,1,3,1,1,0,0,1,3,1,2,2,0,4,0,3,1,0,2,1,2,2,3,2,2,1,1,0,1,1.565217391,1.363636364,2,1.25
